timestamp,presion_bar,temperatura_C,caudal_lmin,potencia_motor_W,vibracion_mms,efic_enfriamiento_pct,presion_acumulador_bar
2024-01-03 02:47:00,153.09,46.98,8.451,2233.4,0.909,60.6,130
2024-01-03 02:48:00,137.41,46.9,7.95,2254.3,0.935,70.7,100
2024-01-03 02:49:00,147.48,47.19,8.69,2340.2,0.593,67.2,115
2024-01-03 02:50:00,143.03,46.83,8.44,2212.6,1.355,78.2,115
2024-01-03 02:51:00,136.33,34.67,8.975,2244.8,2.136,95.6,100
2024-01-03 02:52:00,147.19,60.24,8.368,2256.2,1.631,16.5,115
2024-01-03 02:53:00,133.82,,8.36,2206.2,2.227,64.8,100
2024-01-03 02:54:00,134.26,35.61,8.127,2070.4,1.366,96.9,100
2024-01-03 02:55:00,146.34,46.2,8.046,2242.9,2.125,75.3,115
2024-01-03 02:56:00,151.22,35.44,8.097,2459.8,0.691,97.8,130
2024-01-03 02:57:00,132.28,47.15,8.6,2268.2,2.338,66.5,100
2024-01-03 02:58:00,122.53,35.22,7.661,2134.4,0.57,97.5,90
2024-01-03 02:59:00,150.51,34.19,8.225,2386.1,2.553,96.4,130
2024-01-03 03:00:00,147.71,46.05,7.533,2424.6,0.546,73.0,115
2024-01-03 03:01:00,150.03,35.87,8.349,2372.9,1.655,96.8,130
2024-01-03 03:02:00,135.86,59.55,8.017,2097.1,1.443,24.3,100
2024-01-03 03:03:00,137.03,60.45,8.401,2247.0,2.455,29.9,100
2024-01-03 03:04:00,154.27,35.51,7.903,2304.1,1.44,96.6,130
2024-01-03 03:05:00,123.33,35.34,8.097,2109.1,0.612,99.6,90
2024-01-03 03:06:00,155.58,60.28,8.453,2319.5,1.281,15.4,130
2024-01-03 03:07:00,135.0,46.46,8.25,2093.3,0.765,65.8,100
2024-01-03 03:08:00,147.51,60.32,8.817,2254.7,0.571,36.4,115
2024-01-03 03:09:00,148.43,46.66,8.007,2387.3,0.513,65.3,130
2024-01-03 03:10:00,152.7,37.53,7.973,2369.1,0.557,98.1,130
2024-01-03 03:11:00,156.4,46.09,8.695,2348.4,1.481,72.9,130
2024-01-03 03:12:00,135.13,46.71,8.053,2133.9,2.415,72.2,100
2024-01-03 03:13:00,146.88,46.75,8.035,2097.3,2.165,70.1,115
2024-01-03 03:14:00,155.66,58.92,8.353,2306.2,0.579,39.6,130
2024-01-03 03:15:00,154.66,47.58,8.134,2354.3,0.659,79.5,130
2024-01-03 03:16:00,154.24,35.16,8.075,2137.3,0.561,97.1,130
2024-01-03 03:17:00,140.81,33.6,7.923,2144.6,0.686,98.2,100
2024-01-03 03:18:00,138.84,36.06,8.745,2142.4,0.566,95.9,100
2024-01-03 03:19:00,156.24,59.49,8.14,2236.8,0.526,32.4,130
2024-01-03 03:20:00,145.2,35.42,7.975,2290.8,1.234,97.4,115
2024-01-03 03:21:00,156.35,36.04,8.081,2385.5,1.258,95.8,130
2024-01-03 03:22:00,127.07,35.21,8.342,2215.1,1.237,95.8,90
2024-01-03 03:23:00,126.05,46.7,8.785,2067.7,1.233,65.4,90
2024-01-03 03:24:00,133.12,48.97,8.132,2253.3,1.415,80.0,100
2024-01-03 03:25:00,129.46,45.28,7.855,2004.5,2.14,70.0,90
2024-01-03 03:26:00,135.62,58.97,8.968,2120.3,0.61,27.6,100
2024-01-03 03:27:00,140.03,46.13,8.254,2204.4,0.563,63.7,100
2024-01-03 03:28:00,145.47,48.43,8.158,2177.5,0.731,63.1,115
2024-01-03 03:29:00,154.39,46.48,8.229,2297.0,0.904,64.1,130
2024-01-03 03:30:00,158.46,35.69,7.702,2377.2,0.602,95.8,130
2024-01-03 03:31:00,155.75,46.62,8.182,2309.5,0.612,70.7,130
2024-01-03 03:32:00,145.33,60.48,8.504,2156.4,0.602,12.0,115
2024-01-03 03:33:00,152.0,35.49,8.688,2262.8,0.619,97.5,130
2024-01-03 03:34:00,156.65,35.7,8.057,2288.1,1.207,98.9,130
2024-01-03 03:35:00,143.77,36.53,8.275,2277.0,0.68,99.0,115
2024-01-03 03:36:00,153.88,35.85,8.695,2284.0,1.807,97.2,130
2024-01-03 03:37:00,143.77,46.41,8.215,2034.1,0.808,62.0,115
2024-01-03 03:38:00,126.1,35.75,8.488,2132.9,0.895,99.6,90
2024-01-03 03:39:00,131.16,61.93,8.37,2201.6,2.152,26.4,100
2024-01-03 03:40:00,134.47,47.45,7.934,2064.8,1.387,76.3,100
2024-01-03 03:41:00,147.45,47.12,7.834,2139.3,0.947,71.7,115
2024-01-03 03:42:00,141.89,45.9,8.624,2338.1,1.214,71.1,115
2024-01-03 03:43:00,155.43,60.58,7.13,2290.8,1.62,23.2,130
2024-01-03 03:44:00,123.42,36.2,7.933,2130.3,0.513,95.7,90
2024-01-03 03:45:00,153.99,35.75,7.642,2254.5,1.316,96.3,130
2024-01-03 03:46:00,159.14,35.59,8.624,2362.4,2.118,95.5,130
2024-01-03 03:47:00,130.87,62.27,8.746,2076.2,0.592,29.9,100
2024-01-03 03:48:00,156.91,36.18,7.91,2343.8,0.511,95.7,130
2024-01-03 03:49:00,153.81,36.49,9.306,2338.6,0.512,98.1,130
2024-01-03 03:50:00,153.68,47.05,8.751,2144.8,1.602,63.5,130
2024-01-03 03:51:00,152.22,35.39,8.279,2319.9,2.113,98.9,130
2024-01-03 03:52:00,156.88,47.51,8.8,2252.5,2.415,78.6,130
2024-01-03 03:53:00,154.52,46.89,7.943,2397.4,1.675,63.6,130
2024-01-03 03:54:00,134.21,35.46,8.089,2168.8,2.647,95.9,100
2024-01-03 03:55:00,135.27,47.37,8.385,2130.2,1.599,73.4,100
2024-01-03 03:56:00,154.57,46.59,7.923,2431.5,1.821,69.4,130
2024-01-03 03:57:00,120.0,35.68,7.686,1917.7,2.111,98.3,90
2024-01-03 03:58:00,153.77,35.56,7.825,2464.2,1.637,95.9,130
2024-01-03 03:59:00,157.24,60.77,8.121,2460.0,1.204,14.6,130
2024-01-03 04:00:00,151.23,59.51,8.388,2278.8,1.236,26.0,130
2024-01-03 04:01:00,142.28,58.4,8.065,2301.1,2.117,19.1,115
2024-01-03 04:02:00,143.93,35.25,7.544,2268.8,2.373,96.8,115
2024-01-03 04:03:00,143.19,47.32,8.388,2031.2,2.118,62.2,115
2024-01-03 04:04:00,134.93,60.77,8.709,2141.1,2.169,12.1,100
2024-01-03 04:05:00,142.27,34.95,7.936,2128.8,1.403,99.8,115
2024-01-03 04:06:00,144.03,47.43,8.865,2121.5,0.638,70.1,115
2024-01-03 04:07:00,124.88,47.91,8.548,2047.1,0.529,77.1,90
2024-01-03 04:08:00,156.62,47.6,7.778,2289.9,1.347,73.7,130
2024-01-03 04:09:00,158.11,34.87,7.941,2407.3,0.583,96.4,130
2024-01-03 04:10:00,134.35,59.45,8.075,2089.8,0.676,37.1,100
2024-01-03 04:11:00,149.72,47.35,8.126,2198.4,0.655,72.8,115
2024-01-03 04:12:00,154.54,36.8,7.225,2419.4,3.011,98.2,130
2024-01-03 04:13:00,157.07,47.01,7.899,2295.3,0.898,65.1,130
2024-01-03 04:14:00,149.83,46.87,7.979,2188.9,2.101,65.5,115
2024-01-03 04:15:00,145.35,45.9,8.956,2298.5,2.139,65.1,115
2024-01-03 04:16:00,151.57,59.71,8.291,2352.5,0.989,36.1,130
2024-01-03 04:17:00,125.23,59.43,7.881,2078.0,0.655,21.3,90
2024-01-03 04:18:00,133.47,47.02,8.025,2223.9,1.485,74.7,100
2024-01-03 04:19:00,144.31,45.79,8.37,2130.2,1.34,76.3,115
2024-01-03 04:20:00,139.96,59.74,8.049,2103.4,0.808,30.7,100
2024-01-03 04:21:00,121.94,34.69,7.966,2229.9,0.528,99.1,90
2024-01-03 04:22:00,155.75,36.25,7.979,2067.2,0.768,95.0,130
2024-01-03 04:23:00,152.81,34.81,8.392,2256.2,0.907,96.7,130
2024-01-03 04:24:00,144.23,35.04,7.647,2135.3,0.562,96.6,115
2024-01-03 04:25:00,136.86,47.23,7.765,2155.7,0.592,78.6,100
2024-01-03 04:26:00,155.8,35.14,7.829,2358.4,1.379,96.7,130
2024-01-03 04:27:00,124.44,48.89,7.758,2158.6,2.505,74.3,90
2024-01-03 04:28:00,143.38,36.24,7.871,2197.2,1.677,95.0,115
2024-01-03 04:29:00,155.79,35.51,8.559,2236.2,2.253,99.0,130
2024-01-03 04:30:00,159.27,35.79,8.615,2193.9,1.415,95.6,130
2024-01-03 04:31:00,152.75,33.62,8.309,2313.8,1.613,99.4,130
2024-01-03 04:32:00,139.78,47.99,8.286,2320.2,0.553,61.8,100
2024-01-03 04:33:00,128.0,47.41,7.932,2023.0,0.849,74.0,90
2024-01-03 04:34:00,148.42,46.94,7.368,2224.3,2.161,71.4,115
2024-01-03 04:35:00,125.77,35.95,8.258,2080.9,2.274,99.0,90
2024-01-03 04:36:00,137.93,60.55,8.319,2116.2,1.046,36.0,100
2024-01-03 04:37:00,142.48,35.17,7.931,2343.9,0.643,98.3,115
2024-01-03 04:38:00,133.33,-2.68,7.77,2246.7,1.22,99.4,100
2024-01-03 04:39:00,146.91,47.84,7.691,2295.5,0.952,79.6,115
2024-01-03 04:40:00,145.74,35.86,8.267,2306.8,0.676,97.8,115
2024-01-03 04:41:00,154.63,35.3,8.233,2255.2,2.115,99.8,130
2024-01-03 04:42:00,128.74,35.74,8.678,2058.2,1.202,96.9,100
2024-01-03 04:43:00,153.91,36.61,7.878,2255.8,1.261,98.8,130
2024-01-03 04:44:00,132.06,47.63,8.085,2172.4,2.126,75.1,100
2024-01-03 04:45:00,136.23,34.57,8.207,2124.0,1.398,97.4,100
2024-01-03 04:46:00,154.52,35.97,7.98,2355.5,1.382,96.7,130
2024-01-03 04:47:00,153.43,60.36,8.536,2318.7,0.868,13.4,130
2024-01-03 04:48:00,151.61,47.93,8.695,2122.9,0.644,71.4,115
2024-01-03 04:49:00,147.6,35.53,7.758,2329.3,1.258,97.2,115
2024-01-03 04:50:00,157.64,46.7,8.017,2269.1,0.51,66.3,130
2024-01-03 04:51:00,150.51,34.41,8.73,2292.9,0.502,98.2,115
2024-01-03 04:52:00,157.01,34.94,8.329,2242.2,1.02,95.6,130
2024-01-03 04:53:00,153.07,60.97,8.247,2239.5,0.531,18.7,130
2024-01-03 04:54:00,152.78,47.16,8.336,2235.7,0.638,73.3,130
2024-01-03 04:55:00,157.41,35.42,8.462,2195.5,1.517,96.0,130
2024-01-03 04:56:00,129.85,48.04,8.356,2037.4,1.028,70.4,100
2024-01-03 04:57:00,124.81,60.87,8.285,2100.4,0.545,27.0,90
2024-01-03 04:58:00,139.57,59.41,8.204,2155.8,1.253,16.0,115
2024-01-03 04:59:00,145.25,47.96,8.739,2257.7,2.14,79.9,115
2024-01-03 05:00:00,157.14,34.17,8.093,2318.1,0.535,96.5,130
2024-01-03 05:01:00,145.7,47.37,8.2,2300.4,1.321,67.4,115
2024-01-03 05:02:00,157.35,35.77,8.821,2228.5,1.402,98.1,130
2024-01-03 05:03:00,149.91,47.92,8.33,2314.9,1.445,73.4,115
2024-01-03 05:04:00,124.64,47.3,8.173,1997.5,0.579,64.5,90
2024-01-03 05:05:00,162.02,35.3,8.452,2090.6,2.296,98.0,130
2024-01-03 05:06:00,135.53,35.37,8.291,2165.2,1.2,98.3,100
2024-01-03 05:07:00,157.37,62.15,7.904,2240.0,2.538,14.4,130
2024-01-03 05:08:00,153.47,47.07,8.298,2430.0,0.908,67.3,130
2024-01-03 05:09:00,159.05,60.48,7.876,2334.1,1.357,21.6,130
2024-01-03 05:10:00,157.6,45.38,8.931,2303.2,1.256,61.7,130
2024-01-03 05:11:00,158.68,34.84,8.296,2326.1,1.217,97.9,130
2024-01-03 05:12:00,155.14,60.42,7.825,2270.2,0.833,29.4,130
2024-01-03 05:13:00,141.86,45.71,8.043,2364.7,1.203,67.9,115
2024-01-03 05:14:00,156.15,47.44,8.504,2266.2,0.627,73.4,130
2024-01-03 05:15:00,130.76,34.92,7.764,2187.1,1.222,97.1,100
2024-01-03 05:16:00,124.16,34.67,9.288,2004.5,0.528,99.2,90
2024-01-03 05:17:00,145.48,59.42,7.618,2230.1,0.5,29.9,115
2024-01-03 05:18:00,160.94,36.72,8.57,2211.0,1.433,95.7,130
2024-01-03 05:19:00,155.8,47.27,8.005,2328.3,0.558,78.5,130
2024-01-03 05:20:00,125.35,46.27,7.876,2075.2,2.173,61.9,90
2024-01-03 05:21:00,144.84,36.12,8.415,2273.9,2.11,96.3,115
2024-01-03 05:22:00,141.64,36.16,8.018,2267.5,1.202,96.3,115
2024-01-03 05:23:00,155.21,35.19,8.837,2312.3,2.415,97.1,130
2024-01-03 05:24:00,145.26,36.27,7.639,2393.2,2.317,95.7,115
2024-01-03 05:25:00,152.58,47.81,8.425,2308.5,0.596,70.8,130
2024-01-03 05:26:00,122.03,36.18,8.09,2073.1,2.114,98.5,90
2024-01-03 05:27:00,123.8,46.46,8.319,2063.2,0.799,72.4,90
2024-01-03 05:28:00,155.16,46.06,8.406,2326.2,1.022,68.9,130
2024-01-03 05:29:00,143.86,45.65,7.507,2207.1,1.35,67.1,115
2024-01-03 05:30:00,152.37,34.98,8.294,2280.5,1.23,99.3,130
2024-01-03 05:31:00,145.72,46.71,8.636,2290.2,0.711,67.2,115
2024-01-03 05:32:00,126.35,46.77,8.387,2066.1,0.515,70.2,90
2024-01-03 05:33:00,145.3,35.46,8.052,2314.3,1.236,96.7,115
2024-01-03 05:34:00,153.59,61.39,7.634,2158.5,0.627,11.0,130
2024-01-03 05:35:00,156.49,46.73,8.403,2431.8,1.257,66.4,130
2024-01-03 05:36:00,134.52,46.96,8.95,2221.6,1.732,64.4,100
2024-01-03 05:37:00,142.03,58.55,8.465,2225.9,0.831,19.1,115
2024-01-03 05:38:00,147.59,61.78,8.663,2223.8,0.565,36.5,115
2024-01-03 05:39:00,155.88,58.95,8.573,2361.3,1.864,12.9,130
2024-01-03 05:40:00,154.7,34.93,8.043,2227.9,0.595,98.7,130
2024-01-03 05:41:00,121.07,47.56,8.236,2073.1,0.668,68.9,90
2024-01-03 05:42:00,143.14,35.7,8.547,2242.4,0.666,96.5,115
2024-01-03 05:43:00,150.05,36.81,7.568,2066.5,0.71,96.1,115
2024-01-03 05:44:00,141.23,47.58,8.461,2257.8,0.556,72.1,115
2024-01-03 05:45:00,134.37,35.43,8.704,2041.8,1.71,98.2,100
2024-01-03 05:46:00,154.96,47.84,8.179,2396.6,1.262,63.4,130
2024-01-03 05:47:00,155.8,36.43,8.526,2417.0,1.419,95.7,130
2024-01-03 05:48:00,141.26,46.47,7.978,2350.8,2.39,72.9,115
2024-01-03 05:49:00,135.44,47.77,8.215,2124.2,0.927,76.4,100
2024-01-03 05:50:00,130.78,35.32,8.091,2123.1,0.622,96.9,100
2024-01-03 05:51:00,125.24,35.42,8.384,1911.9,1.449,100.0,90
2024-01-03 05:52:00,153.37,35.61,8.158,2364.4,1.218,96.0,130
2024-01-03 05:53:00,152.84,46.7,7.53,2189.3,1.501,79.6,130
2024-01-03 05:54:00,127.09,35.15,7.913,1954.1,1.482,96.3,90
2024-01-03 05:55:00,144.41,47.79,8.977,2205.7,1.306,71.4,115
2024-01-03 05:56:00,146.18,45.78,8.427,2141.5,0.575,70.6,115
2024-01-03 05:57:00,136.27,46.15,7.361,2073.1,1.296,65.1,100
2024-01-03 05:58:00,148.17,36.04,8.683,2233.8,1.219,99.0,115
2024-01-03 05:59:00,151.98,46.94,7.739,2380.5,2.303,64.7,130
2024-01-03 06:00:00,137.3,47.79,8.557,2193.2,1.688,74.6,100
2024-01-03 06:01:00,135.04,35.79,8.717,2165.2,1.419,97.3,100
2024-01-03 06:02:00,144.05,45.93,8.241,2321.8,1.374,70.0,115
2024-01-03 06:03:00,142.13,60.05,7.801,2240.2,3.036,18.8,115
2024-01-03 06:04:00,156.52,60.43,7.914,2267.9,2.256,34.1,130
2024-01-03 06:05:00,152.69,35.69,8.452,2248.4,1.285,98.2,130
2024-01-03 06:06:00,156.29,46.63,7.746,2354.2,1.444,76.4,130
2024-01-03 06:07:00,159.82,46.78,7.967,2221.9,0.647,68.3,130
2024-01-03 06:08:00,127.45,35.05,8.405,2097.9,1.916,99.3,90
2024-01-03 06:09:00,138.48,34.44,7.94,2115.7,1.656,99.1,100
2024-01-03 06:10:00,133.2,45.83,8.768,2083.0,1.787,68.8,100
2024-01-03 06:11:00,146.91,35.81,7.785,2161.6,0.5,97.4,115
2024-01-03 06:12:00,152.14,34.8,6.885,2387.2,1.281,96.9,130
2024-01-03 06:13:00,124.42,35.96,7.889,2001.4,0.697,99.9,90
2024-01-03 06:14:00,159.35,59.52,8.324,2287.7,1.274,14.9,130
2024-01-03 06:15:00,153.48,34.45,8.545,2272.5,0.714,96.4,130
2024-01-03 06:16:00,147.78,46.67,8.037,2314.7,1.451,64.4,115
2024-01-03 06:17:00,127.54,48.68,8.089,2193.1,0.695,78.1,90
2024-01-03 06:18:00,127.69,46.92,8.188,2142.7,0.623,79.4,90
2024-01-03 06:19:00,151.83,60.52,8.897,2279.9,1.439,13.5,130
2024-01-03 06:20:00,126.31,60.14,8.352,2097.4,0.803,10.2,90
2024-01-03 06:21:00,154.61,34.38,8.003,2237.2,1.438,96.8,130
2024-01-03 06:22:00,157.72,61.16,9.021,2326.8,2.434,12.5,130
2024-01-03 06:23:00,130.86,46.8,8.204,2009.4,2.688,69.7,100
2024-01-03 06:24:00,125.92,45.95,7.37,2088.8,0.522,67.7,90
2024-01-03 06:25:00,145.57,59.59,7.645,2225.6,2.574,38.1,115
2024-01-03 06:26:00,140.02,35.34,8.423,2265.3,0.564,98.3,115
2024-01-03 06:27:00,132.79,47.6,7.489,2149.0,2.266,61.5,100
2024-01-03 06:28:00,130.42,46.46,8.399,2216.8,1.771,79.6,100
2024-01-03 06:29:00,123.18,49.1,7.888,2008.9,0.694,76.4,90
2024-01-03 06:30:00,146.37,46.25,8.671,2290.5,0.518,67.6,115
2024-01-03 06:31:00,125.49,60.49,8.267,2107.8,0.638,14.7,90
2024-01-03 06:32:00,125.42,33.92,7.545,2157.2,1.65,99.4,90
2024-01-03 06:33:00,152.4,35.4,8.566,2402.5,0.606,97.1,130
2024-01-03 06:34:00,137.8,47.29,8.745,2073.8,1.577,60.1,100
2024-01-03 06:35:00,144.95,34.6,7.689,2271.4,1.516,95.2,115
2024-01-03 06:36:00,155.08,36.7,7.879,2216.7,2.574,98.7,130
2024-01-03 06:37:00,147.35,35.85,8.401,2322.8,2.161,99.8,115
2024-01-03 06:38:00,152.52,46.75,8.473,2241.8,0.637,71.7,130
2024-01-03 06:39:00,145.57,47.34,9.141,2199.6,1.282,69.2,115
2024-01-03 06:40:00,126.06,46.53,8.556,2087.4,2.253,60.3,90
2024-01-03 06:41:00,153.64,36.5,9.16,2369.1,2.104,97.9,130
2024-01-03 06:42:00,146.63,36.31,8.208,2259.7,0.555,99.4,115
2024-01-03 06:43:00,126.19,47.3,8.353,2131.3,1.23,64.4,90
2024-01-03 06:44:00,144.75,47.49,7.973,2231.0,0.685,61.4,115
2024-01-03 06:45:00,154.67,34.32,7.991,2329.5,0.538,95.8,130
2024-01-03 06:46:00,146.31,36.67,8.259,2088.7,0.642,96.1,115
2024-01-03 06:47:00,146.97,35.42,7.967,2312.1,0.739,95.6,115
2024-01-03 06:48:00,145.16,36.32,7.174,2206.7,1.385,98.2,115
2024-01-03 06:49:00,137.8,47.6,7.933,2115.6,0.639,64.2,100
2024-01-03 06:50:00,146.65,36.31,8.631,2384.9,1.424,98.6,115
2024-01-03 06:51:00,130.53,34.66,8.229,1933.3,0.537,95.7,100
2024-01-03 06:52:00,141.49,59.26,8.231,2237.6,2.215,28.5,115
2024-01-03 06:53:00,157.96,48.8,7.895,2130.8,2.377,66.6,130
2024-01-03 06:54:00,134.38,34.28,8.333,2177.2,1.373,96.9,100
2024-01-03 06:55:00,135.41,59.12,8.863,2094.1,2.573,21.8,100
2024-01-03 06:56:00,147.85,35.53,8.76,1995.3,0.617,97.4,115
2024-01-03 06:57:00,154.98,35.54,8.346,2397.1,1.228,99.5,130
2024-01-03 06:58:00,155.09,35.07,7.859,2206.8,0.51,97.3,130
2024-01-03 06:59:00,152.83,60.49,8.907,2385.9,0.63,38.5,130
2024-01-03 07:00:00,155.92,47.72,8.624,2232.0,0.615,78.4,130
2024-01-03 07:01:00,136.47,35.49,7.608,2112.9,1.259,97.0,100
2024-01-03 07:02:00,153.56,46.79,7.497,2127.3,0.679,68.3,130
2024-01-03 07:03:00,132.69,35.48,7.63,2184.0,1.258,96.5,100
2024-01-03 07:04:00,161.57,35.1,8.003,2264.1,0.549,96.0,130
2024-01-03 07:05:00,154.77,58.64,8.561,2280.7,2.295,38.9,130
2024-01-03 07:06:00,143.29,47.24,8.551,2222.4,1.78,78.4,115
2024-01-03 07:07:00,156.77,47.61,8.336,2178.2,0.545,69.0,130
2024-01-03 07:08:00,124.87,46.88,8.144,2125.3,0.54,77.6,90
2024-01-03 07:09:00,152.29,33.69,9.149,2264.9,2.247,98.1,130
2024-01-03 07:10:00,146.21,35.04,8.214,2413.6,0.525,97.1,115
2024-01-03 07:11:00,132.87,36.22,8.165,2111.6,1.27,98.4,100
2024-01-03 07:12:00,148.94,34.35,7.997,2198.8,2.137,95.4,115
2024-01-03 07:13:00,156.24,47.56,9.085,2201.5,0.868,60.7,130
2024-01-03 07:14:00,144.31,35.14,8.488,2100.9,0.745,97.8,115
2024-01-03 07:15:00,135.27,35.48,7.786,2220.2,0.505,98.7,100
2024-01-03 07:16:00,127.26,34.95,7.739,2154.9,0.562,98.3,90
2024-01-03 07:17:00,125.46,34.59,7.528,2024.8,0.669,97.0,90
2024-01-03 07:18:00,160.31,48.15,8.161,2319.7,0.748,66.6,130
2024-01-03 07:19:00,127.84,36.15,7.601,2169.3,0.721,95.6,90
2024-01-03 07:20:00,156.22,47.52,7.733,2333.2,0.541,67.8,130
2024-01-03 07:21:00,152.66,47.73,8.627,2348.8,2.226,77.0,130
2024-01-03 07:22:00,134.63,47.4,8.556,2157.0,1.244,66.6,100
2024-01-03 07:23:00,156.2,36.26,8.797,2257.8,1.714,97.7,130
2024-01-03 07:24:00,152.94,34.97,7.612,2340.8,0.663,95.9,130
2024-01-03 07:25:00,158.23,36.6,7.799,2459.2,0.599,95.8,130
2024-01-03 07:26:00,142.56,36.53,7.949,2188.4,2.6,98.7,115
2024-01-03 07:27:00,133.41,47.3,8.856,2219.4,1.669,62.6,100
2024-01-03 07:28:00,143.59,35.27,8.225,2244.5,0.64,99.7,115
2024-01-03 07:29:00,156.86,46.02,8.929,2262.8,0.732,72.7,130
2024-01-03 07:30:00,142.99,47.18,8.451,2301.6,1.277,70.7,115
2024-01-03 07:31:00,120.5,61.35,8.155,2132.3,2.174,15.4,90
2024-01-03 07:32:00,137.72,34.57,8.43,2196.4,0.66,96.3,100
2024-01-03 07:33:00,153.89,36.31,7.508,2449.9,1.575,98.2,130
2024-01-03 07:34:00,122.33,46.62,7.378,2216.8,1.382,64.9,90
2024-01-03 07:35:00,133.11,59.69,8.304,2154.3,2.223,31.7,100
2024-01-03 07:36:00,159.29,34.56,8.206,2301.5,2.318,95.6,130
2024-01-03 07:37:00,153.36,59.4,8.973,2195.8,0.835,36.1,130
2024-01-03 07:38:00,154.69,36.02,7.648,2432.7,1.51,98.7,130
2024-01-03 07:39:00,133.88,36.12,8.349,2144.2,1.293,96.6,100
2024-01-03 07:40:00,151.92,47.19,8.478,2261.3,1.749,77.3,130
2024-01-03 07:41:00,143.14,46.6,8.337,2155.3,2.103,74.0,115
2024-01-03 07:42:00,151.75,34.62,8.64,2234.8,2.22,98.5,130
2024-01-03 07:43:00,127.39,35.55,7.947,2210.7,0.976,98.0,90
2024-01-03 07:44:00,155.25,46.71,8.533,2381.9,0.738,68.2,130
2024-01-03 07:45:00,131.21,35.67,8.425,1951.0,1.443,96.6,90
2024-01-03 07:46:00,123.23,59.74,8.666,1954.2,0.534,21.2,90
2024-01-03 07:47:00,152.85,46.76,7.996,2319.7,0.674,65.9,130
2024-01-03 07:48:00,148.83,35.63,7.726,2148.7,1.182,95.0,115
2024-01-03 07:49:00,157.64,35.78,7.949,2289.8,2.148,97.5,130
2024-01-03 07:50:00,125.96,60.98,7.775,2194.2,0.579,12.5,90
2024-01-03 07:51:00,142.22,35.23,7.974,2315.6,1.298,95.7,115
2024-01-03 07:52:00,159.36,47.44,8.066,2173.1,0.589,68.1,130
2024-01-03 07:53:00,154.82,48.44,7.835,2229.1,0.697,65.5,130
2024-01-03 07:54:00,153.92,60.46,8.203,2329.7,0.553,15.1,130
2024-01-03 07:55:00,127.86,36.43,7.728,2160.4,0.641,98.5,90
2024-01-03 07:56:00,134.94,59.5,8.171,2084.3,2.202,31.7,100
2024-01-03 07:57:00,122.09,46.42,8.002,2099.5,2.307,72.0,90
2024-01-03 07:58:00,155.1,46.87,8.152,2273.6,1.255,60.3,130
2024-01-03 07:59:00,153.05,35.46,8.357,2450.2,0.661,99.1,130
2024-01-03 08:00:00,117.48,36.36,8.033,2119.8,1.47,98.1,90
2024-01-03 08:01:00,152.8,34.92,7.889,2294.5,0.736,95.3,130
2024-01-03 08:02:00,123.68,46.93,7.938,1950.4,0.859,65.4,90
2024-01-03 08:03:00,152.11,36.36,8.609,2225.1,1.825,96.5,130
2024-01-03 08:04:00,156.44,35.67,8.711,2108.0,1.585,95.9,130
2024-01-03 08:05:00,133.06,35.49,7.994,2171.8,1.057,96.4,100
2024-01-03 08:06:00,126.2,35.69,8.138,2123.3,0.504,99.2,90
2024-01-03 08:07:00,121.92,59.1,7.518,2127.3,2.298,29.7,90
2024-01-03 08:08:00,,34.58,8.127,2260.9,0.562,97.2,130
2024-01-03 08:09:00,151.81,58.73,7.619,2412.4,2.431,26.8,130
2024-01-03 08:10:00,139.15,47.17,8.005,2356.7,2.442,64.5,115
2024-01-03 08:11:00,148.09,47.74,8.631,2176.8,1.21,73.7,115
2024-01-03 08:12:00,132.86,47.61,7.599,2244.5,0.681,61.2,100
2024-01-03 08:13:00,159.39,47.91,7.839,2321.2,1.581,70.6,130
2024-01-03 08:14:00,126.41,36.66,7.841,2027.9,0.677,96.6,90
2024-01-03 08:15:00,146.98,47.12,7.532,2328.5,0.611,67.7,115
2024-01-03 08:16:00,137.61,35.45,8.545,2053.5,1.216,95.5,100
2024-01-03 08:17:00,145.28,48.18,8.311,2111.2,0.762,66.9,115
2024-01-03 08:18:00,145.31,59.44,8.924,2198.3,0.516,11.0,115
2024-01-03 08:19:00,128.2,34.56,7.802,2051.7,1.382,95.6,90
2024-01-03 08:20:00,145.28,46.73,7.491,2098.5,1.699,69.8,115
2024-01-03 08:21:00,123.18,46.64,8.577,2109.3,0.609,66.8,90
2024-01-03 08:22:00,126.46,35.54,8.056,2007.6,0.794,97.4,90
2024-01-03 08:23:00,129.72,46.32,8.013,2045.3,0.822,61.3,100
2024-01-03 08:24:00,148.3,60.3,8.791,2282.0,0.502,38.5,115
2024-01-03 08:25:00,158.35,46.54,8.268,2275.6,1.693,74.4,130
2024-01-03 08:26:00,158.0,36.48,8.562,2394.6,1.242,95.4,130
2024-01-03 08:27:00,157.9,34.54,7.951,2346.7,1.266,99.5,130
2024-01-03 08:28:00,154.79,35.39,7.91,2294.2,0.909,96.4,130
2024-01-03 08:29:00,154.73,35.23,8.054,2397.8,0.732,99.5,130
2024-01-03 08:30:00,151.93,47.18,8.468,2343.6,0.593,71.3,130
2024-01-03 08:31:00,159.37,47.74,8.22,2308.4,0.518,78.3,130
2024-01-03 08:32:00,143.79,35.71,8.387,2270.9,0.598,98.0,115
2024-01-03 08:33:00,155.85,59.9,7.159,2353.5,1.178,34.5,130
2024-01-03 08:34:00,155.64,47.55,7.447,2222.4,0.522,79.7,130
